Date,SKU,Warehouse,OnHand,Receipts,Shipments,Demand
2025-06-06,S009,YYZ-DC1,260,0,3,2
2025-06-07,S009,YYZ-DC1,258,0,2,2
2025-06-08,S009,YYZ-DC1,251,0,7,7
2025-06-09,S009,YYZ-DC1,301,55,5,4
2025-06-10,S009,YYZ-DC1,297,0,4,3
2025-06-11,S009,YYZ-DC1,291,0,6,6
2025-06-12,S009,YYZ-DC1,284,0,7,5
2025-06-13,S009,YYZ-DC1,281,0,3,3
2025-06-14,S009,YYZ-DC1,270,0,11,10
2025-06-15,S009,YYZ-DC1,262,0,8,6
2025-06-16,S009,YYZ-DC1,251,0,11,9
2025-06-17,S009,YYZ-DC1,245,0,6,4
2025-06-18,S009,YYZ-DC1,302,66,9,7
2025-06-19,S009,YYZ-DC1,297,0,5,4
2025-06-20,S009,YYZ-DC1,289,0,8,7
2025-06-21,S009,YYZ-DC1,282,0,7,7
2025-06-22,S009,YYZ-DC1,275,0,7,7
2025-06-23,S009,YYZ-DC1,273,0,2,1
2025-06-24,S009,YYZ-DC1,265,0,8,7
2025-06-25,S009,YYZ-DC1,393,134,6,4
2025-06-26,S009,YYZ-DC1,390,0,3,3
2025-06-27,S009,YYZ-DC1,386,0,4,3
2025-06-28,S009,YYZ-DC1,381,0,5,4
2025-06-29,S009,YYZ-DC1,373,0,8,6
2025-05-01,S010,YYZ-DC1,143,0,9,7
2025-05-02,S010,YYZ-DC1,131,0,12,10
2025-05-03,S010,YYZ-DC1,125,0,6,4
2025-05-04,S010,YYZ-DC1,112,0,13,11
2025-05-05,S010,YYZ-DC1,108,0,4,3
2025-05-06,S010,YYZ-DC1,158,58,8,7
2025-05-07,S010,YYZ-DC1,152,0,6,5
2025-05-08,S010,YYZ-DC1,144,0,8,6
2025-05-09,S010,YYZ-DC1,138,0,6,6
2025-05-10,S010,YYZ-DC1,132,0,6,4
2025-05-11,S010,YYZ-DC1,127,0,5,4
2025-05-12,S010,YYZ-DC1,191,69,5,5
2025-05-13,S010,YYZ-DC1,190,0,1,0
2025-05-14,S010,YYZ-DC1,182,0,8,6
2025-05-15,S010,YYZ-DC1,179,0,3,3
2025-05-16,S010,YYZ-DC1,174,0,5,3
2025-05-17,S010,YYZ-DC1,246,84,12,10
2025-05-18,S010,YYZ-DC1,241,0,5,5
2025-05-19,S010,YYZ-DC1,238,0,3,2
2025-05-20,S010,YYZ-DC1,235,0,3,3
2025-05-21,S010,YYZ-DC1,229,0,6,5
2025-05-22,S010,YYZ-DC1,225,0,4,2
2025-05-23,S010,YYZ-DC1,213,0,12,10
2025-05-24,S010,YYZ-DC1,203,0,10,9
2025-05-25,S010,YYZ-DC1,259,68,12,10
2025-05-26,S010,YYZ-DC1,248,0,11,9
2025-05-27,S010,YYZ-DC1,242,0,6,6
2025-05-28,S010,YYZ-DC1,236,0,6,4
2025-05-29,S010,YYZ-DC1,224,0,12,11
2025-05-30,S010,YYZ-DC1,214,0,10,10
2025-05-31,S010,YYZ-DC1,203,0,11,11
2025-06-01,S010,YYZ-DC1,198,0,5,4
2025-06-02,S010,YYZ-DC1,196,0,2,2
2025-06-03,S010,YYZ-DC1,263,75,8,8
2025-06-04,S010,YYZ-DC1,254,0,9,7
2025-06-05,S010,YYZ-DC1,245,0,9,9
2025-06-06,S010,YYZ-DC1,239,0,6,4
2025-06-07,S010,YYZ-DC1,232,0,7,7
2025-06-08,S010,YYZ-DC1,221,0,11,10
2025-06-09,S010,YYZ-DC1,220,0,1,0
2025-06-10,S010,YYZ-DC1,268,54,6,6
2025-06-11,S010,YYZ-DC1,263,0,5,4
2025-06-12,S010,YYZ-DC1,261,0,2,1
2025-06-13,S010,YYZ-DC1,256,0,5,4
2025-06-14,S010,YYZ-DC1,252,0,4,4
2025-06-15,S010,YYZ-DC1,243,0,9,9
2025-06-16,S010,YYZ-DC1,238,0,5,5
2025-06-17,S010,YYZ-DC1,232,0,6,4
2025-06-18,S010,YYZ-DC1,224,0,8,7
2025-06-19,S010,YYZ-DC1,314,97,7,7
2025-06-20,S010,YYZ-DC1,312,0,2,1
2025-06-21,S010,YYZ-DC1,305,0,7,5
2025-06-22,S010,YYZ-DC1,302,0,3,3
2025-06-23,S010,YYZ-DC1,302,0,0,0
2025-06-24,S010,YYZ-DC1,301,0,1,1
2025-06-25,S010,YYZ-DC1,296,0,5,5
2025-06-26,S010,YYZ-DC1,361,69,4,3
2025-06-27,S010,YYZ-DC1,354,0,7,5
2025-06-28,S010,YYZ-DC1,345,0,9,8
2025-06-29,S010,YYZ-DC1,344,0,1,1
2025-05-01,S011,YYZ-DC1,48,0,3,2
2025-05-02,S011,YYZ-DC1,43,0,5,3
2025-05-03,S011,YYZ-DC1,34,0,9,7
2025-05-04,S011,YYZ-DC1,27,0,7,6
2025-05-05,S011,YYZ-DC1,78,60,9,7
2025-05-06,S011,YYZ-DC1,71,0,7,6
2025-05-07,S011,YYZ-DC1,59,0,12,10
2025-05-08,S011,YYZ-DC1,55,0,4,3
2025-05-09,S011,YYZ-DC1,40,0,15,14
2025-05-10,S011,YYZ-DC1,38,0,2,0
2025-05-11,S011,YYZ-DC1,34,0,4,4
2025-05-12,S011,YYZ-DC1,27,0,7,6
2025-05-13,S011,YYZ-DC1,18,0,9,8
2025-05-14,S011,YYZ-DC1,12,0,6,4
2025-05-15,S011,YYZ-DC1,4,0,8,8
2025-05-16,S011,YYZ-DC1,74,74,4,2
2025-05-17,S011,YYZ-DC1,69,0,5,5
2025-05-18,S011,YYZ-DC1,61,0,8,6
2025-05-19,S011,YYZ-DC1,55,0,6,5
2025-05-20,S011,YYZ-DC1,49,0,6,6
2025-05-21,S011,YYZ-DC1,43,0,6,6
2025-05-22,S011,YYZ-DC1,34,0,9,7
2025-05-23,S011,YYZ-DC1,29,0,5,5
2025-05-24,S011,YYZ-DC1,19,0,10,9
2025-05-25,S011,YYZ-DC1,131,116,4,3
2025-05-26,S011,YYZ-DC1,126,0,5,3
2025-05-27,S011,YYZ-DC1,125,0,1,0
2025-05-28,S011,YYZ-DC1,119,0,6,6
2025-05-29,S011,YYZ-DC1,115,0,4,3
2025-05-30,S011,YYZ-DC1,112,0,3,3
2025-05-31,S011,YYZ-DC1,106,0,6,4
2025-06-01,S011,YYZ-DC1,104,0,2,2
2025-06-02,S011,YYZ-DC1,98,0,6,5
2025-06-03,S011,YYZ-DC1,90,0,8,6
2025-06-04,S011,YYZ-DC1,80,0,10,9
2025-06-05,S011,YYZ-DC1,95,21,6,6
2025-06-06,S011,YYZ-DC1,86,0,9,8
2025-06-07,S011,YYZ-DC1,80,0,6,5
2025-06-08,S011,YYZ-DC1,73,0,7,7
2025-06-09,S011,YYZ-DC1,69,0,4,4
2025-06-10,S011,YYZ-DC1,65,0,4,4
2025-06-11,S011,YYZ-DC1,58,0,7,7
2025-06-12,S011,YYZ-DC1,51,0,7,5
2025-06-13,S011,YYZ-DC1,48,0,3,3
2025-06-14,S011,YYZ-DC1,41,0,7,6
2025-06-15,S011,YYZ-DC1,36,0,5,4
2025-06-16,S011,YYZ-DC1,127,99,8,8
2025-06-17,S011,YYZ-DC1,118,0,9,7
2025-06-18,S011,YYZ-DC1,112,0,6,4
2025-06-19,S011,YYZ-DC1,102,0,10,9
2025-06-20,S011,YYZ-DC1,93,0,9,7
2025-06-21,S011,YYZ-DC1,85,0,8,6
2025-06-22,S011,YYZ-DC1,83,0,2,0
2025-06-23,S011,YYZ-DC1,73,0,10,8
2025-06-24,S011,YYZ-DC1,67,0,6,5
2025-06-25,S011,YYZ-DC1,66,0,1,0
2025-06-26,S011,YYZ-DC1,60,0,6,4
2025-06-27,S011,YYZ-DC1,155,104,9,7
2025-06-28,S011,YYZ-DC1,149,0,6,5
2025-06-29,S011,YYZ-DC1,142,0,7,5
2025-05-01,S012,YYZ-DC1,126,0,1,0
2025-05-02,S012,YYZ-DC1,114,0,12,10
2025-05-03,S012,YYZ-DC1,107,0,7,5
2025-05-04,S012,YYZ-DC1,103,0,4,4
2025-05-05,S012,YYZ-DC1,102,0,1,0
2025-05-06,S012,YYZ-DC1,100,0,2,0
2025-05-07,S012,YYZ-DC1,96,0,4,4
2025-05-08,S012,YYZ-DC1,92,0,4,4
2025-05-09,S012,YYZ-DC1,84,0,8,6
2025-05-10,S012,YYZ-DC1,84,0,0,0
2025-05-11,S012,YYZ-DC1,141,60,3,3
2025-05-12,S012,YYZ-DC1,139,0,2,2
2025-05-13,S012,YYZ-DC1,133,0,6,6
2025-05-14,S012,YYZ-DC1,124,0,9,8
2025-05-15,S012,YYZ-DC1,119,0,5,5
2025-05-16,S012,YYZ-DC1,113,0,6,5
2025-05-17,S012,YYZ-DC1,119,14,8,7
2025-05-18,S012,YYZ-DC1,111,0,8,7
2025-05-19,S012,YYZ-DC1,102,0,9,7
2025-05-20,S012,YYZ-DC1,91,0,11,10
2025-05-21,S012,YYZ-DC1,85,0,6,4
2025-05-22,S012,YYZ-DC1,78,0,7,7
2025-05-23,S012,YYZ-DC1,65,0,13,11
2025-05-24,S012,YYZ-DC1,101,42,6,4
2025-05-25,S012,YYZ-DC1,93,0,8,7
2025-05-26,S012,YYZ-DC1,77,0,16,15
2025-05-27,S012,YYZ-DC1,69,0,8,6
2025-05-28,S012,YYZ-DC1,64,0,5,5
2025-05-29,S012,YYZ-DC1,60,0,4,3
2025-05-30,S012,YYZ-DC1,56,0,4,4
2025-05-31,S012,YYZ-DC1,52,0,4,4
2025-06-01,S012,YYZ-DC1,41,0,11,10
2025-06-02,S012,YYZ-DC1,34,0,7,6
2025-06-03,S012,YYZ-DC1,25,0,9,8
2025-06-04,S012,YYZ-DC1,115,97,7,7
2025-06-05,S012,YYZ-DC1,106,0,9,8
2025-06-06,S012,YYZ-DC1,97,0,9,8
2025-06-07,S012,YYZ-DC1,90,0,7,5
2025-06-08,S012,YYZ-DC1,80,0,10,10
2025-06-09,S012,YYZ-DC1,72,0,8,7
2025-06-10,S012,YYZ-DC1,64,0,8,7
2025-06-11,S012,YYZ-DC1,59,0,5,3
2025-06-12,S012,YYZ-DC1,98,43,4,4
2025-06-13,S012,YYZ-DC1,91,0,7,6
2025-06-14,S012,YYZ-DC1,81,0,10,9
2025-06-15,S012,YYZ-DC1,81,0,0,0
2025-06-16,S012,YYZ-DC1,72,0,9,7
2025-06-17,S012,YYZ-DC1,64,0,8,7
2025-06-18,S012,YYZ-DC1,57,0,7,5
2025-06-19,S012,YYZ-DC1,52,0,5,5
2025-06-20,S012,YYZ-DC1,45,0,7,5
2025-06-21,S012,YYZ-DC1,38,0,7,5
2025-06-22,S012,YYZ-DC1,27,0,11,9
2025-06-23,S012,YYZ-DC1,52,35,10,8
2025-06-24,S012,YYZ-DC1,48,0,4,4
2025-06-25,S012,YYZ-DC1,43,0,5,3
2025-06-26,S012,YYZ-DC1,40,0,3,2
2025-06-27,S012,YYZ-DC1,35,0,5,3
2025-06-28,S012,YYZ-DC1,95,69,9,9
2025-06-29,S012,YYZ-DC1,92,0,3,2
2025-05-01,S013,YYZ-DC1,85,0,3,2
2025-05-02,S013,YYZ-DC1,75,0,10,8
2025-05-03,S013,YYZ-DC1,67,0,8,6
2025-05-04,S013,YYZ-DC1,59,0,8,8
2025-05-05,S013,YYZ-DC1,52,0,7,5
2025-05-06,S013,YYZ-DC1,44,0,8,8
2025-05-07,S013,YYZ-DC1,165,126,5,5
2025-05-08,S013,YYZ-DC1,158,0,7,5
2025-05-09,S013,YYZ-DC1,152,0,6,4
2025-05-10,S013,YYZ-DC1,148,0,4,4
2025-05-11,S013,YYZ-DC1,145,0,3,1
2025-05-12,S013,YYZ-DC1,135,0,10,9
2025-05-13,S013,YYZ-DC1,126,0,9,8
2025-05-14,S013,YYZ-DC1,114,0,12,10
2025-05-15,S013,YYZ-DC1,104,0,10,8
2025-05-16,S013,YYZ-DC1,99,0,5,5
2025-05-17,S013,YYZ-DC1,91,0,8,6
2025-05-18,S013,YYZ-DC1,170,87,8,6
2025-05-19,S013,YYZ-DC1,164,0,6,5
2025-05-20,S013,YYZ-DC1,154,0,10,9
2025-05-21,S013,YYZ-DC1,152,0,2,0
2025-05-22,S013,YYZ-DC1,147,0,5,4
2025-05-23,S013,YYZ-DC1,138,0,9,8
2025-05-24,S013,YYZ-DC1,127,0,11,11
2025-05-25,S013,YYZ-DC1,203,85,9,7
2025-05-26,S013,YYZ-DC1,193,0,10,8
2025-05-27,S013,YYZ-DC1,190,0,3,2
2025-05-28,S013,YYZ-DC1,181,0,9,7
2025-05-29,S013,YYZ-DC1,171,0,10,9
2025-05-30,S013,YYZ-DC1,160,0,11,10
2025-05-31,S013,YYZ-DC1,155,0,5,5
2025-06-01,S013,YYZ-DC1,194,41,2,0
2025-06-02,S013,YYZ-DC1,187,0,7,5
2025-06-03,S013,YYZ-DC1,183,0,4,4
2025-06-04,S013,YYZ-DC1,181,0,2,2
2025-06-05,S013,YYZ-DC1,175,0,6,6
2025-06-06,S013,YYZ-DC1,168,0,7,6
2025-06-07,S013,YYZ-DC1,160,0,8,8
2025-06-08,S013,YYZ-DC1,154,0,6,4
2025-06-09,S013,YYZ-DC1,148,0,6,4
2025-06-10,S013,YYZ-DC1,139,0,9,9
2025-06-11,S013,YYZ-DC1,136,0,3,3
2025-06-12,S013,YYZ-DC1,213,85,8,8
2025-06-13,S013,YYZ-DC1,202,0,11,9
2025-06-14,S013,YYZ-DC1,196,0,6,4
2025-06-15,S013,YYZ-DC1,194,0,2,2
2025-06-16,S013,YYZ-DC1,187,0,7,5
2025-06-17,S013,YYZ-DC1,244,61,4,4
2025-06-18,S013,YYZ-DC1,235,0,9,7
2025-06-19,S013,YYZ-DC1,235,0,0,0
2025-06-20,S013,YYZ-DC1,230,0,5,3
2025-06-21,S013,YYZ-DC1,224,0,6,6
2025-06-22,S013,YYZ-DC1,277,60,7,7
2025-06-23,S013,YYZ-DC1,273,0,4,4
2025-06-24,S013,YYZ-DC1,269,0,4,2
2025-06-25,S013,YYZ-DC1,259,0,10,8
2025-06-26,S013,YYZ-DC1,249,0,10,8
2025-06-27,S013,YYZ-DC1,307,67,9,9
2025-06-28,S013,YYZ-DC1,302,0,5,4
2025-06-29,S013,YYZ-DC1,300,0,2,0
2025-05-01,S014,YYZ-DC1,146,0,8,6
2025-05-02,S014,YYZ-DC1,134,0,12,11
2025-05-03,S014,YYZ-DC1,130,0,4,2
2025-05-04,S014,YYZ-DC1,125,0,5,3
2025-05-05,S014,YYZ-DC1,119,0,6,4
2025-05-06,S014,YYZ-DC1,170,62,11,10
2025-05-07,S014,YYZ-DC1,167,0,3,2
2025-05-08,S014,YYZ-DC1,157,0,10,9
2025-05-09,S014,YYZ-DC1,152,0,5,5
2025-05-10,S014,YYZ-DC1,149,0,3,2
2025-05-11,S014,YYZ-DC1,141,0,8,6
2025-05-12,S014,YYZ-DC1,140,0,1,0
2025-05-13,S014,YYZ-DC1,133,0,7,5
2025-05-14,S014,YYZ-DC1,126,0,7,5
2025-05-15,S014,YYZ-DC1,114,0,12,10
2025-05-16,S014,YYZ-DC1,110,0,4,2
2025-05-17,S014,YYZ-DC1,159,56,7,5
2025-05-18,S014,YYZ-DC1,148,0,11,10
2025-05-19,S014,YYZ-DC1,145,0,3,3
2025-05-20,S014,YYZ-DC1,141,0,4,4
2025-05-21,S014,YYZ-DC1,136,0,5,5
2025-05-22,S014,YYZ-DC1,130,0,6,4
2025-05-23,S014,YYZ-DC1,121,0,9,7
2025-05-24,S014,YYZ-DC1,114,0,7,7
2025-05-25,S014,YYZ-DC1,114,0,0,0
2025-05-26,S014,YYZ-DC1,106,0,8,8
2025-05-27,S014,YYZ-DC1,99,0,7,7
2025-05-28,S014,YYZ-DC1,159,62,2,2
2025-05-29,S014,YYZ-DC1,150,0,9,9
2025-05-30,S014,YYZ-DC1,149,0,1,0
2025-05-31,S014,YYZ-DC1,142,0,7,5
2025-06-01,S014,YYZ-DC1,135,0,7,5
2025-06-02,S014,YYZ-DC1,127,0,8,7
2025-06-03,S014,YYZ-DC1,121,0,6,4
2025-06-04,S014,YYZ-DC1,177,56,0,0
2025-06-05,S014,YYZ-DC1,168,0,9,7
2025-06-06,S014,YYZ-DC1,157,0,11,10
2025-06-07,S014,YYZ-DC1,150,0,7,7
2025-06-08,S014,YYZ-DC1,147,0,3,1
2025-06-09,S014,YYZ-DC1,142,0,5,5
2025-06-10,S014,YYZ-DC1,131,0,11,9
2025-06-11,S014,YYZ-DC1,124,0,7,5
2025-06-12,S014,YYZ-DC1,113,0,11,9
2025-06-13,S014,YYZ-DC1,253,143,3,2
2025-06-14,S014,YYZ-DC1,248,0,5,5
2025-06-15,S014,YYZ-DC1,242,0,6,6
2025-06-16,S014,YYZ-DC1,237,0,5,5
2025-06-17,S014,YYZ-DC1,230,0,7,5
2025-06-18,S014,YYZ-DC1,301,74,3,2
2025-06-19,S014,YYZ-DC1,296,0,5,4
2025-06-20,S014,YYZ-DC1,291,0,5,4
2025-06-21,S014,YYZ-DC1,288,0,3,1
2025-06-22,S014,YYZ-DC1,281,0,7,5
2025-06-23,S014,YYZ-DC1,272,0,9,9
2025-06-24,S014,YYZ-DC1,268,0,4,2
2025-06-25,S014,YYZ-DC1,380,116,4,3
2025-06-26,S014,YYZ-DC1,373,0,7,7
2025-06-27,S014,YYZ-DC1,367,0,6,5
2025-06-28,S014,YYZ-DC1,366,0,1,1
2025-06-29,S014,YYZ-DC1,358,0,8,8
2025-05-01,S015,YYZ-DC1,190,0,9,7
2025-05-02,S015,YYZ-DC1,183,0,7,7
2025-05-03,S015,YYZ-DC1,176,0,7,7
2025-05-04,S015,YYZ-DC1,171,0,5,3
2025-05-05,S015,YYZ-DC1,162,0,9,8
2025-05-06,S015,YYZ-DC1,160,0,2,0
2025-05-07,S015,YYZ-DC1,152,0,8,7
2025-05-08,S015,YYZ-DC1,257,114,9,7
2025-05-09,S015,YYZ-DC1,248,0,9,8
2025-05-10,S015,YYZ-DC1,236,0,12,10
2025-05-11,S015,YYZ-DC1,233,0,3,2
2025-05-12,S015,YYZ-DC1,224,0,9,8
2025-05-13,S015,YYZ-DC1,288,69,5,5
2025-05-14,S015,YYZ-DC1,276,0,12,12
2025-05-15,S015,YYZ-DC1,268,0,8,6
2025-05-16,S015,YYZ-DC1,257,0,11,9
2025-05-17,S015,YYZ-DC1,255,0,2,2
2025-05-18,S015,YYZ-DC1,245,0,10,9
2025-05-19,S015,YYZ-DC1,237,0,8,6
2025-05-20,S015,YYZ-DC1,231,0,6,6
2025-05-21,S015,YYZ-DC1,290,61,2,0
2025-05-22,S015,YYZ-DC1,282,0,8,8
2025-05-23,S015,YYZ-DC1,275,0,7,7
2025-05-24,S015,YYZ-DC1,273,0,2,1
2025-05-25,S015,YYZ-DC1,265,0,8,7
2025-05-26,S015,YYZ-DC1,254,0,11,9
2025-05-27,S015,YYZ-DC1,242,0,12,12
2025-05-28,S015,YYZ-DC1,236,0,6,4
2025-05-29,S015,YYZ-DC1,231,0,5,3
2025-05-30,S015,YYZ-DC1,224,0,7,6
2025-05-31,S015,YYZ-DC1,217,0,7,5
2025-06-01,S015,YYZ-DC1,266,53,4,2
2025-06-02,S015,YYZ-DC1,260,0,6,4
2025-06-03,S015,YYZ-DC1,253,0,7,5
2025-06-04,S015,YYZ-DC1,248,0,5,5
2025-06-05,S015,YYZ-DC1,240,0,8,8
2025-06-06,S015,YYZ-DC1,234,0,6,5
2025-06-07,S015,YYZ-DC1,227,0,7,5
2025-06-08,S015,YYZ-DC1,221,0,6,5
2025-06-09,S015,YYZ-DC1,215,0,6,5
2025-06-10,S015,YYZ-DC1,299,92,8,8
2025-06-11,S015,YYZ-DC1,291,0,8,8
2025-06-12,S015,YYZ-DC1,287,0,4,4
2025-06-13,S015,YYZ-DC1,280,0,7,6
2025-06-14,S015,YYZ-DC1,269,0,11,10
2025-06-15,S015,YYZ-DC1,266,0,3,1
2025-06-16,S015,YYZ-DC1,260,0,6,4
2025-06-17,S015,YYZ-DC1,258,0,2,1
2025-06-18,S015,YYZ-DC1,249,0,9,7
2025-06-19,S015,YYZ-DC1,245,0,4,4
2025-06-20,S015,YYZ-DC1,241,0,4,4
2025-06-21,S015,YYZ-DC1,292,61,10,10
2025-06-22,S015,YYZ-DC1,284,0,8,8
2025-06-23,S015,YYZ-DC1,272,0,12,12
2025-06-24,S015,YYZ-DC1,268,0,4,4
2025-06-25,S015,YYZ-DC1,257,0,11,9
2025-06-26,S015,YYZ-DC1,252,0,5,4
2025-06-27,S015,YYZ-DC1,243,0,9,8
2025-06-28,S015,YYZ-DC1,285,51,9,7
2025-06-29,S015,YYZ-DC1,276,0,9,7
2025-05-01,S016,YYZ-DC1,117,0,7,5
2025-05-02,S016,YYZ-DC1,113,0,4,2
2025-05-03,S016,YYZ-DC1,108,0,5,4
2025-05-04,S016,YYZ-DC1,102,0,6,6
2025-05-05,S016,YYZ-DC1,174,79,7,7
2025-05-06,S016,YYZ-DC1,169,0,5,3
2025-05-07,S016,YYZ-DC1,169,0,0,0
2025-05-08,S016,YYZ-DC1,167,0,2,1
2025-05-09,S016,YYZ-DC1,159,0,8,6
2025-05-10,S016,YYZ-DC1,158,0,1,0
2025-05-11,S016,YYZ-DC1,145,0,13,11
2025-05-12,S016,YYZ-DC1,142,0,3,1
2025-05-13,S016,YYZ-DC1,132,0,10,8
2025-05-14,S016,YYZ-DC1,121,0,11,9
2025-05-15,S016,YYZ-DC1,204,88,5,3
2025-05-16,S016,YYZ-DC1,194,0,10,8
2025-05-17,S016,YYZ-DC1,189,0,5,5
2025-05-18,S016,YYZ-DC1,180,0,9,8
2025-05-19,S016,YYZ-DC1,173,0,7,6
2025-05-20,S016,YYZ-DC1,264,94,3,1
2025-05-21,S016,YYZ-DC1,258,0,6,4
2025-05-22,S016,YYZ-DC1,256,0,2,1
2025-05-23,S016,YYZ-DC1,244,0,12,10
2025-05-24,S016,YYZ-DC1,238,0,6,6
2025-05-25,S016,YYZ-DC1,232,0,6,4
2025-05-26,S016,YYZ-DC1,315,88,5,5
2025-05-27,S016,YYZ-DC1,310,0,5,5
2025-05-28,S016,YYZ-DC1,308,0,2,1
2025-05-29,S016,YYZ-DC1,295,0,13,12
2025-05-30,S016,YYZ-DC1,285,0,10,10
2025-05-31,S016,YYZ-DC1,280,0,5,3
2025-06-01,S016,YYZ-DC1,272,0,8,7
2025-06-02,S016,YYZ-DC1,269,0,3,3
2025-06-03,S016,YYZ-DC1,263,0,6,6
2025-06-04,S016,YYZ-DC1,350,96,9,7
2025-06-05,S016,YYZ-DC1,345,0,5,5
2025-06-06,S016,YYZ-DC1,332,0,13,11
2025-06-07,S016,YYZ-DC1,322,0,10,8
2025-06-08,S016,YYZ-DC1,315,0,7,7
2025-06-09,S016,YYZ-DC1,309,0,6,6
2025-06-10,S016,YYZ-DC1,303,0,6,6
2025-06-11,S016,YYZ-DC1,295,0,8,7
2025-06-12,S016,YYZ-DC1,287,0,8,6
2025-06-13,S016,YYZ-DC1,282,0,5,5
2025-06-14,S016,YYZ-DC1,277,0,5,5
2025-06-15,S016,YYZ-DC1,334,63,6,6
2025-06-16,S016,YYZ-DC1,327,0,7,6
2025-06-17,S016,YYZ-DC1,322,0,5,4
2025-06-18,S016,YYZ-DC1,316,0,6,4
2025-06-19,S016,YYZ-DC1,312,0,4,2
2025-06-20,S016,YYZ-DC1,303,0,9,7
2025-06-21,S016,YYZ-DC1,294,0,9,7
2025-06-22,S016,YYZ-DC1,352,68,10,9
2025-06-23,S016,YYZ-DC1,352,0,0,0
2025-06-24,S016,YYZ-DC1,344,0,8,6
2025-06-25,S016,YYZ-DC1,338,0,6,5
2025-06-26,S016,YYZ-DC1,336,0,2,0
2025-06-27,S016,YYZ-DC1,335,0,1,0
2025-06-28,S016,YYZ-DC1,329,0,6,6
2025-06-29,S016,YYZ-DC1,432,108,5,3
2025-05-01,S017,YYZ-DC1,164,0,10,10
2025-05-02,S017,YYZ-DC1,154,0,10,10
2025-05-03,S017,YYZ-DC1,153,0,1,1
2025-05-04,S017,YYZ-DC1,148,0,5,4
2025-05-05,S017,YYZ-DC1,143,0,5,3
2025-05-06,S017,YYZ-DC1,133,0,10,8
2025-05-07,S017,YYZ-DC1,125,0,8,8
2025-05-08,S017,YYZ-DC1,119,0,6,6
2025-05-09,S017,YYZ-DC1,205,93,7,7
2025-05-10,S017,YYZ-DC1,196,0,9,8
2025-05-11,S017,YYZ-DC1,194,0,2,1
2025-05-12,S017,YYZ-DC1,191,0,3,1
2025-05-13,S017,YYZ-DC1,185,0,6,6
2025-05-14,S017,YYZ-DC1,181,0,4,4
2025-05-15,S017,YYZ-DC1,174,0,7,6
2025-05-16,S017,YYZ-DC1,172,0,2,0
2025-05-17,S017,YYZ-DC1,175,7,4,4
2025-05-18,S017,YYZ-DC1,165,0,10,9
2025-05-19,S017,YYZ-DC1,155,0,10,9
2025-05-20,S017,YYZ-DC1,147,0,8,8
2025-05-21,S017,YYZ-DC1,141,0,6,6
2025-05-22,S017,YYZ-DC1,136,0,5,5
2025-05-23,S017,YYZ-DC1,128,0,8,6
2025-05-24,S017,YYZ-DC1,235,118,11,9
2025-05-25,S017,YYZ-DC1,230,0,5,4
2025-05-26,S017,YYZ-DC1,224,0,6,6
2025-05-27,S017,YYZ-DC1,220,0,4,3
2025-05-28,S017,YYZ-DC1,212,0,8,7
2025-05-29,S017,YYZ-DC1,205,0,7,6
2025-05-30,S017,YYZ-DC1,248,52,9,7
2025-05-31,S017,YYZ-DC1,237,0,11,10
2025-06-01,S017,YYZ-DC1,227,0,10,8
2025-06-02,S017,YYZ-DC1,225,0,2,1
2025-06-03,S017,YYZ-DC1,213,0,12,12
2025-06-04,S017,YYZ-DC1,208,0,5,3
2025-06-05,S017,YYZ-DC1,198,0,10,10
2025-06-06,S017,YYZ-DC1,189,0,9,7
2025-06-07,S017,YYZ-DC1,184,0,5,3
2025-06-08,S017,YYZ-DC1,180,0,4,3
2025-06-09,S017,YYZ-DC1,177,0,3,2
2025-06-10,S017,YYZ-DC1,277,105,5,5
2025-06-11,S017,YYZ-DC1,270,0,7,7
2025-06-12,S017,YYZ-DC1,266,0,4,4
2025-06-13,S017,YYZ-DC1,247,0,19,18
2025-06-14,S017,YYZ-DC1,237,0,10,8
2025-06-15,S017,YYZ-DC1,235,0,2,2
2025-06-16,S017,YYZ-DC1,229,0,6,4
2025-06-17,S017,YYZ-DC1,223,0,6,4
2025-06-18,S017,YYZ-DC1,218,0,5,5
2025-06-19,S017,YYZ-DC1,284,76,10,9
2025-06-20,S017,YYZ-DC1,272,0,12,10
2025-06-21,S017,YYZ-DC1,270,0,2,0
2025-06-22,S017,YYZ-DC1,261,0,9,8
2025-06-23,S017,YYZ-DC1,259,0,2,0
2025-06-24,S017,YYZ-DC1,254,0,5,3
2025-06-25,S017,YYZ-DC1,311,67,10,8
2025-06-26,S017,YYZ-DC1,302,0,9,8
2025-06-27,S017,YYZ-DC1,294,0,8,7
2025-06-28,S017,YYZ-DC1,290,0,4,2
2025-06-29,S017,YYZ-DC1,282,0,8,8
2025-05-01,S018,YYZ-DC1,185,0,10,8
2025-05-02,S018,YYZ-DC1,182,0,3,3
2025-05-03,S018,YYZ-DC1,170,0,12,10
2025-05-04,S018,YYZ-DC1,161,0,9,9
2025-05-05,S018,YYZ-DC1,213,62,10,9
2025-05-06,S018,YYZ-DC1,208,0,5,5
2025-05-07,S018,YYZ-DC1,204,0,4,2
2025-05-08,S018,YYZ-DC1,196,0,8,7
2025-05-09,S018,YYZ-DC1,189,0,7,7
2025-05-10,S018,YYZ-DC1,179,0,10,8
2025-05-11,S018,YYZ-DC1,171,0,8,7
2025-05-12,S018,YYZ-DC1,268,106,9,7
2025-05-13,S018,YYZ-DC1,259,0,9,8
